,favorite_count,followers_count,retweet_count,tweet_id
1668,1818,3768899,516,682389078323662849
1669,3372,3768899,1132,682303737705140231
1670,4561,3768899,1372,682259524040966145
1671,3548,3768900,1339,682242692827447297
1672,20038,3768900,11208,682088079302213632
1673,5418,3769056,1908,682059653698686977
1674,3515,3768900,1084,682047327939461121
1675,7195,3768900,2278,682032003584274432
1676,3448,3768900,1717,682003177596559360
1677,3026,3768900,1158,681981167097122816
1678,2696,3768901,948,681891461017812993
1679,13953,3768900,4555,681694085539872773
1680,1915,3768900,498,681679526984871937
1681,2892,3768901,1039,681654059175129088
1682,2093,3768901,529,681610798867845120
1683,3873,3768901,1483,681579835668455424
1684,15678,3768901,6576,681523177663676416
1685,1797,3768901,312,681340665377193984
1686,10153,3768902,4574,681339448655802368
1687,2908,3768902,859,681320187870711809
1688,4325,3768902,2063,681302363064414209
1689,3474,3768902,1085,681297372102656000
1690,3508,3768902,1254,681281657291280384
1691,1588,3768903,308,681261549936340994
1692,1638,3768903,618,681242418453299201
1693,2616,3768903,539,681231109724700672
1694,4052,3768903,1680,681193455364796417
1695,2651,3768903,743,680970795137544192
1696,4973,3768903,2238,680959110691590145
1697,3525,3768903,1217,680940246314430465
1698,2272,3768903,493,680934982542561280
1699,2599,3768903,701,680913438424612864
1700,1936,3768904,415,680889648562991104
1701,3742,3768904,1501,680836378243002368
1702,2357,3768905,745,680805554198020098
1703,2585,3768906,923,680801747103793152
1704,3118,3768906,1177,680798457301471234
1705,2888,3768906,811,680609293079592961
1706,3926,3768906,1509,680583894916304897
1707,4624,3768906,2151,680497766108381184
1708,1868,3768906,542,680494726643068929
1709,2772,3768906,839,680473011644985345
1710,1578,3768906,559,680440374763077632
1711,1590,3768906,329,680221482581123072
1712,3097,3768906,1315,680206703334408192
1713,2342,3768906,573,680191257256136705
1714,4252,3768907,1753,680176173301628928
1715,2527,3768907,823,680161097740095489
1716,3942,3768907,1965,680145970311643136
1717,2512,3768907,1072,680130881361686529
1718,2962,3768907,1025,680115823365742593
1719,3878,3768906,1545,680100725817409536
1720,13916,3768906,9967,680085611152338944
1721,2807,3768906,987,680070545539371008
1722,18203,3768906,8025,680055455951884288
1723,2147,3768906,722,679877062409191424
1724,2359,3769062,745,679872969355714560
1725,2671,3768907,700,679862121895714818
1726,3130,3768907,1392,679854723806179328
1727,2589,3768907,886,679844490799091713
1728,39558,3768908,15743,679828447187857408
1729,3373,3768908,1270,679777920601223168
1730,2295,3768909,912,679736210798047232
1731,2357,3768910,928,679729593985699840
1732,1807,3768910,538,679722016581222400
1733,5193,3768910,2336,679530280114372609
1734,2884,3768911,817,679527802031484928
1735,3694,3768911,1454,679511351870550016
1736,3468,3768911,1664,679503373272485890
1737,2289,3768911,722,679475951516934144
1738,34731,3768912,21187,679462823135686656
1739,2586,3768912,1355,679405845277462528
1740,23469,3768912,9140,679158373988876288
1741,3015,3768912,1158,679148763231985668
1742,3241,3768912,1309,679132435750195208
1743,6486,3768912,2878,679111216690831360
1744,18630,3768912,9247,679062614270468097
1745,2457,3768912,773,679047485189439488
1746,3068,3768913,1374,679001094530465792
1747,2530,3768914,1329,678991772295516161
1748,1788,3768914,527,678969228704284672
1749,2800,3768914,1014,678800283649069056
1750,3790,3768914,1344,678798276842360832
1751,3025,3768914,1038,678774928607469569
1752,3846,3768915,1544,678767140346941444
1753,1776,3768915,542,678764513869611008
1754,7779,3768915,3724,678755239630127104
1755,4086,3768915,1920,678740035362037760
1756,6053,3768915,2740,678708137298427904
1757,3136,3768915,1674,678675843183484930
1758,2239,3768915,486,678643457146150913
1759,4340,3768915,1777,678446151570427904
1760,5887,3768915,2866,678424312106393600
1761,4616,3768915,2060,678410210315247616
1762,62146,3768915,30797,678399652199309312
1763,1722,3768915,472,678396796259975168
1764,2035,3768915,469,678389028614488064
1765,2641,3768915,1017,678380236862578688
1766,1886,3768916,610,678341075375947776
1767,1423,3768916,302,678334497360859136
1768,12477,3768916,6810,678278586130948096
1769,1719,3768918,417,678255464182861824
1770,2085,3768918,438,678023323247357953
1771,14950,3768918,7114,678021115718029313
1772,3686,3768918,1873,677961670166224897
1773,1470,3768918,461,677918531514703872
1774,5256,3768918,2371,677895101218201600
1775,3310,3768918,1101,677716515794329600
1776,3675,3768918,1613,677700003327029250
1777,1325,3768918,361,677698403548192770
1778,2670,3768918,948,677687604918272002
1779,3596,3768918,1669,677673981332312066
1780,2123,3768918,1097,677662372920729601
1781,2031,3768919,885,677644091929329666
1782,2312,3768919,816,677573743309385728
1783,1403,3768919,512,677565715327688705
1784,2653,3768919,1314,677557565589463040
1785,7535,3768919,4057,677547928504967168
1786,1156,3768920,249,677530072887205888
1787,3314,3768920,2007,677335745548390400
1788,1470,3768920,327,677334615166730240
1789,1179,3768920,264,677331501395156992
1790,3925,3768920,1681,677328882937298944
1791,1783,3768920,609,677314812125323265
1792,1355,3768920,468,677301033169788928
1793,2144,3768920,788,677269281705472000
1794,3826,3768921,1829,677228873407442944
1795,2964,3768921,1031,677187300187611136
1796,3000,3768922,1196,676975532580409345
1797,2381,3768922,902,676957860086095872
1798,1407,3768922,444,676949632774234114
1799,2341,3768923,977,676948236477857792
1800,1829,3768924,424,676946864479084545
1801,2247,3768924,852,676942428000112642
1802,13731,3768924,5486,676936541936185344
1803,3217,3768925,1997,676916996760600576
1804,2419,3768925,813,676897532954456065
1805,2278,3768926,802,676864501615042560
1806,25013,3768926,17503,676821958043033607
1807,1949,3768926,738,676819651066732545
1808,1526,3768926,468,676811746707918848
1809,5377,3768926,2233,676776431406465024
1810,3123,3768926,1103,676617503762681856
1811,1172,3768926,219,676613908052996102
1812,2029,3768926,488,676606785097199616
1813,1268,3768927,440,676603393314578432
1814,4939,3768927,2400,676593408224403456
1815,992,3768927,142,676590572941893632
1816,2519,3768927,893,676588346097852417
1817,1299,3768927,311,676582956622721024
1818,2794,3769085,1252,676575501977128964
1819,2018,3768929,618,676533798876651520
1820,1631,3768929,601,676496375194980353
1821,12568,3768929,5197,676470639084101634
1822,1853,3768929,740,676440007570247681
1823,1519,3768929,385,676430933382295552
1824,2233,3768929,605,676263575653122048
1825,1325,3768930,331,676237365392908289
1826,66833,3768930,31810,676219687039057920
1827,1873,3768930,655,676215927814406144
1828,2464,3768931,1142,676191832485810177
1829,2068,3768931,739,676146341966438401
1830,2321,3768932,1293,676121918416756736
1831,3027,3768932,1280,676101918813499392
1832,3259,3768932,1610,676098748976615425
1833,1422,3768932,479,676089483918516224
1834,1766,3768932,651,675898130735476737
1835,2286,3768932,971,675891555769696257
1836,2571,3768932,1063,675888385639251968
1837,4506,3768932,1562,675878199931371520
1838,1771,3768934,628,675870721063669760
1839,2903,3768935,1447,675853064436391936
1840,1021,3768934,170,675849018447167488
1841,2460,3768934,991,675845657354215424
1842,1644,3768934,589,675822767435051008
1843,1130,3768934,259,675820929667219457
1844,11049,3769092,3769,675798442703122432
1845,1741,3768936,531,675781562965868544
1846,1250,3768936,387,675740360753160193
1847,2039,3768936,922,675710890956750848
1848,2141,3768937,767,675707330206547968
1849,689,3768937,106,675706639471788032
1850,1940,3768937,468,675534494439489536
